timestamp,machine_id,usine_id,usine_nom,usine_pays,ligne_production,type_piece,machine_profile,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,maintenance_required,maintenance_type,torque_nm,rotational_speed_rpm,tool_wear_min,product_quality,data_source,temp_trend_1h,temp_std_30min,vibr_rolling_10min,energy_vibr_ratio,temp_rolling_10min,downtime_risk
2025-03-18 14:50:00,98,USN-ES-02,Madrid,Espagne,LP-A,Pale_turbine,fragile,30.95,24.3,37.98,1.69,3.15,1,0,404,Normal,0,none,34.6,1666,33,L,AI4I_2020_real,,,,,,
2025-03-18 14:55:00,73,USN-FR-02,Toulouse,France,LP-B,Disque_frein,fragile,30.95,19.61,75.07,3.97,2.77,1,0,400,Normal,0,none,46.6,1366,35,L,AI4I_2020_real,,,,,,
2025-03-18 15:00:00,83,USN-ES-02,Madrid,Espagne,LP-B,Disque_frein,fragile,31.05,20.68,54.11,2.41,2.94,1,0,396,Normal,0,none,44.9,1464,37,L,AI4I_2020_real,,,,,,
2025-03-18 15:05:00,93,USN-FR-01,Lyon,France,LP-A,Arbre_moteur,fragile,31.15,30.01,41.79,2.05,2.7,1,0,391,Normal,0,none,24.9,1775,39,L,AI4I_2020_real,,,,,,
2025-03-18 15:10:00,63,USN-ES-02,Madrid,Espagne,LP-C,Axe_roue,standard,31.15,22.4,78.14,2.44,3.66,1,0,387,Normal,0,none,43.8,1482,41,M,AI4I_2020_real,,,,,,
2025-03-18 15:15:00,75,USN-ES-01,Barcelone,Espagne,LP-C,Carter_boite,standard,31.05,27.12,41.92,1.88,3.26,1,0,382,Normal,0,none,54.8,1411,44,M,AI4I_2020_real,,,,,,
2025-03-18 15:20:00,100,USN-ES-01,Barcelone,Espagne,LP-A,Pale_turbine,fragile,31.05,14.75,66.67,2.2,2.65,1,0,376,Normal,0,none,51.6,1410,47,L,AI4I_2020_real,,,,,,
2025-03-18 15:25:00,87,USN-FR-02,Toulouse,France,LP-C,Arbre_moteur,standard,30.95,21.57,69.24,3.27,2.55,1,0,372,Normal,0,none,39.0,1494,49,M,AI4I_2020_real,,,,,,
2025-03-18 15:30:00,86,USN-ES-01,Barcelone,Espagne,LP-B,Disque_frein,robuste,30.95,22.66,51.53,4.46,3.37,1,0,366,Normal,0,none,43.4,1590,52,H,AI4I_2020_real,,,,,,
2025-03-18 15:35:00,74,USN-ES-02,Madrid,Espagne,LP-A,Disque_frein,fragile,30.95,13.21,64.5,2.48,3.13,1,0,356,Normal,0,none,54.1,1327,57,L,AI4I_2020_real,,,,,,
2025-03-18 15:40:00,56,USN-FR-01,Lyon,France,LP-B,Arbre_moteur,fragile,30.95,32.32,58.62,2.28,2.61,1,0,352,Normal,0,none,20.8,1969,59,L,AI4I_2020_real,,,,,,
2025-03-18 15:45:00,65,USN-ES-02,Madrid,Espagne,LP-C,Arbre_moteur,standard,30.85,30.88,39.6,4.13,4.09,1,0,349,Normal,0,none,56.0,1377,61,M,AI4I_2020_real,,,,,,
2025-03-18 15:50:00,84,USN-FR-03,Nantes,France,LP-A,Arbre_moteur,fragile,30.85,21.47,67.99,1.09,3.08,1,0,343,Normal,0,none,45.9,1541,64,L,AI4I_2020_real,,,,,,
2025-03-18 15:55:00,54,USN-FR-02,Toulouse,France,LP-C,Pale_turbine,standard,30.85,26.09,76.4,2.21,2.95,1,0,339,Normal,0,none,28.2,1685,66,M,AI4I_2020_real,,,,,,
2025-03-18 16:00:00,64,USN-FR-01,Lyon,France,LP-B,Disque_frein,fragile,30.85,20.91,54.43,2.81,2.56,1,0,333,Normal,0,none,41.0,1465,69,L,AI4I_2020_real,,,,,,
2025-03-18 16:05:00,54,USN-FR-02,Toulouse,France,LP-A,Arbre_moteur,standard,30.75,17.17,79.72,3.4,2.86,1,0,329,Normal,0,none,47.2,1483,71,M,AI4I_2020_real,,,,,,
2025-03-18 16:10:00,78,USN-FR-03,Nantes,France,LP-B,Carter_boite,standard,30.75,12.85,51.4,1.62,3.08,1,0,323,Normal,0,none,40.7,1570,74,M,AI4I_2020_real,,,,,,
2025-03-18 16:15:00,79,USN-ES-01,Barcelone,Espagne,LP-B,Arbre_moteur,fragile,30.75,15.28,53.99,2.73,3.18,1,0,317,Normal,0,none,48.2,1345,77,L,AI4I_2020_real,,,,,,
2025-03-18 16:20:00,68,USN-FR-03,Nantes,France,LP-B,Arbre_moteur,standard,30.75,15.53,63.69,3.27,2.87,1,0,313,Normal,0,none,40.6,1608,79,M,AI4I_2020_real,,,,,,
2025-03-18 16:25:00,70,USN-ES-01,Barcelone,Espagne,LP-B,Pale_turbine,standard,30.85,28.31,39.29,3.04,3.78,1,0,307,Normal,0,none,52.8,1415,82,M,AI4I_2020_real,,,,,,
2025-03-18 16:30:00,98,USN-FR-02,Toulouse,France,LP-A,Axe_roue,standard,30.95,19.98,75.1,3.3,3.65,1,0,300,Normal,0,none,45.8,1470,85,M,AI4I_2020_real,,,,,,
2025-03-18 16:35:00,91,USN-FR-02,Toulouse,France,LP-C,Disque_frein,standard,30.95,18.24,70.06,3.65,2.96,1,0,294,Normal,0,none,39.9,1428,88,M,AI4I_2020_real,,,,,,
2025-03-18 16:40:00,82,USN-FR-02,Toulouse,France,LP-C,Arbre_moteur,robuste,31.05,27.2,73.62,2.52,2.68,1,0,288,Normal,0,none,32.2,1627,91,H,AI4I_2020_real,,,,,,
2025-03-18 16:45:00,58,USN-ES-02,Madrid,Espagne,LP-B,Pale_turbine,fragile,31.05,14.77,60.48,1.25,3.09,1,0,278,Normal,0,none,49.4,1457,96,L,AI4I_2020_real,,,,,,
2025-03-18 16:50:00,93,USN-FR-01,Lyon,France,LP-B,Axe_roue,fragile,31.05,16.8,74.19,1.22,2.65,1,0,274,Normal,0,none,40.2,1475,98,L,AI4I_2020_real,,,,,,
2025-03-18 16:55:00,96,USN-ES-02,Madrid,Espagne,LP-B,Axe_roue,fragile,31.05,20.45,64.0,4.43,3.17,1,0,270,Normal,0,none,50.1,1438,100,L,AI4I_2020_real,,,,,,
2025-03-18 17:00:00,99,USN-FR-03,Nantes,France,LP-C,Axe_roue,standard,31.05,25.24,55.58,3.71,3.23,1,0,266,Normal,0,none,47.2,1437,102,M,AI4I_2020_real,,,,,,
2025-03-18 17:05:00,63,USN-FR-01,Lyon,France,LP-A,Arbre_moteur,standard,30.95,23.74,76.59,4.06,2.79,1,0,260,Normal,0,none,42.4,1518,105,M,AI4I_2020_real,,,,,,
2025-03-18 17:10:00,90,USN-FR-02,Toulouse,France,LP-C,Arbre_moteur,standard,30.95,23.44,51.99,4.72,2.88,1,0,254,Normal,0,none,33.6,1587,108,M,AI4I_2020_real,,,,,,
2025-03-18 17:15:00,96,USN-FR-02,Toulouse,France,LP-C,Pale_turbine,fragile,30.95,19.96,55.03,4.0,3.16,1,0,248,Normal,0,none,43.7,1399,111,L,AI4I_2020_real,,,,,,
2025-03-18 17:20:00,93,USN-FR-02,Toulouse,France,LP-B,Disque_frein,fragile,30.95,22.55,38.48,3.77,3.23,1,0,244,Normal,0,none,44.6,1469,113,L,AI4I_2020_real,,,,,,
2025-03-18 17:25:00,59,USN-ES-01,Barcelone,Espagne,LP-B,Pale_turbine,fragile,30.95,20.23,77.38,3.62,3.29,1,0,240,Normal,0,none,56.6,1374,115,L,AI4I_2020_real,,,,,,
2025-03-18 17:30:00,90,USN-FR-03,Nantes,France,LP-A,Axe_roue,fragile,30.85,16.09,41.05,2.03,2.53,1,0,237,Normal,0,none,36.7,1519,117,L,AI4I_2020_real,,,,,,
2025-03-18 17:35:00,96,USN-ES-02,Madrid,Espagne,LP-B,Carter_boite,fragile,30.75,21.77,40.07,4.83,2.47,1,0,233,Normal,0,none,44.4,1540,119,L,AI4I_2020_real,,,,,,
2025-03-18 17:40:00,97,USN-FR-03,Nantes,France,LP-B,Disque_frein,fragile,30.75,14.13,35.06,3.17,2.71,1,0,229,Normal,0,none,51.6,1394,121,L,AI4I_2020_real,,,,,,
2025-03-18 17:45:00,83,USN-ES-01,Barcelone,Espagne,LP-B,Pale_turbine,standard,30.85,19.83,52.67,1.89,3.07,1,0,225,Normal,0,none,45.8,1389,123,M,AI4I_2020_real,,,,,,
2025-03-18 17:50:00,62,USN-ES-01,Barcelone,Espagne,LP-C,Disque_frein,standard,30.85,21.82,43.68,1.84,1.92,1,0,219,Normal,0,none,26.2,1732,126,M,AI4I_2020_real,,,,,,
2025-03-18 17:55:00,87,USN-FR-03,Nantes,France,LP-A,Carter_boite,fragile,30.95,34.46,67.04,4.26,3.27,1,0,212,Normal,0,none,37.4,1556,129,L,AI4I_2020_real,,,,,,
2025-03-18 18:00:00,75,USN-ES-01,Barcelone,Espagne,LP-A,Axe_roue,standard,30.95,19.95,45.38,2.0,2.84,1,0,208,Normal,0,none,43.7,1441,131,M,AI4I_2020_real,,,,,,
2025-03-18 18:05:00,96,USN-FR-01,Lyon,France,LP-C,Pale_turbine,fragile,30.95,12.31,66.04,1.17,2.3,1,0,202,Normal,0,none,46.7,1382,134,L,AI4I_2020_real,,,,,,
2025-03-18 18:10:00,75,USN-FR-02,Toulouse,France,LP-C,Disque_frein,standard,31.05,20.04,39.8,2.71,3.13,1,0,198,Normal,0,none,44.9,1481,136,M,AI4I_2020_real,,,,,,
2025-03-18 18:15:00,66,USN-ES-02,Madrid,Espagne,LP-B,Disque_frein,standard,31.05,32.15,41.5,4.27,2.87,1,0,192,Normal,0,none,18.4,2113,139,M,AI4I_2020_real,,,,,,
2025-03-18 18:20:00,66,USN-ES-01,Barcelone,Espagne,LP-A,Arbre_moteur,fragile,31.05,27.96,70.31,2.66,4.05,1,0,186,Normal,0,none,53.9,1401,142,L,AI4I_2020_real,,,,,,
2025-03-18 18:25:00,89,USN-ES-02,Madrid,Espagne,LP-C,Axe_roue,fragile,30.95,19.58,48.55,4.21,2.61,1,0,182,Normal,0,none,31.4,1611,144,L,AI4I_2020_real,,,,,,
2025-03-18 18:30:00,85,USN-FR-02,Toulouse,France,LP-C,Pale_turbine,standard,31.05,13.23,35.59,4.31,2.83,1,0,178,Normal,0,none,33.4,1512,146,M,AI4I_2020_real,,,,,,
2025-03-18 18:35:00,73,USN-FR-03,Nantes,France,LP-B,Axe_roue,fragile,31.05,23.82,78.07,4.43,2.85,1,0,172,Normal,0,none,46.0,1411,149,L,AI4I_2020_real,,,,,,
2025-03-18 18:40:00,58,USN-FR-02,Toulouse,France,LP-B,Arbre_moteur,standard,31.05,13.01,38.87,3.36,2.46,1,0,168,Normal,0,none,43.7,1424,151,M,AI4I_2020_real,,,,,,
2025-03-18 18:45:00,96,USN-ES-02,Madrid,Espagne,LP-A,Carter_boite,fragile,31.05,18.36,37.51,3.8,2.94,1,0,162,Normal,0,none,40.0,1469,154,L,AI4I_2020_real,,,,,,
2025-03-18 18:50:00,53,USN-FR-01,Lyon,France,LP-A,Axe_roue,robuste,31.05,22.26,47.92,2.05,2.47,1,0,158,Normal,0,none,29.8,1684,156,H,AI4I_2020_real,,,,,,
2025-03-18 18:55:00,74,USN-FR-03,Nantes,France,LP-A,Arbre_moteur,standard,31.05,21.08,34.78,1.4,2.82,1,0,148,Normal,0,none,41.3,1532,161,M,AI4I_2020_real,,,,,,
2025-03-18 19:00:00,93,USN-ES-01,Barcelone,Espagne,LP-B,Carter_boite,standard,31.05,25.22,37.78,3.13,3.19,1,0,142,Normal,0,none,37.3,1557,164,M,AI4I_2020_real,,,,,,
2025-03-18 19:05:00,72,USN-FR-01,Lyon,France,LP-A,Axe_roue,standard,31.15,16.39,72.32,1.04,2.79,1,0,135,Normal,0,none,48.1,1416,167,M,AI4I_2020_real,,,,,,
2025-03-18 19:10:00,64,USN-FR-02,Toulouse,France,LP-B,Carter_boite,fragile,31.15,23.83,38.58,2.86,2.33,1,0,129,Normal,0,none,25.4,1802,170,L,AI4I_2020_real,,,,,,
2025-03-18 19:15:00,72,USN-ES-02,Madrid,Espagne,LP-A,Pale_turbine,standard,31.15,31.33,35.57,1.41,2.3,1,0,125,Normal,0,none,15.1,2245,172,M,AI4I_2020_real,,,,,,
2025-03-18 19:20:00,84,USN-ES-02,Madrid,Espagne,LP-B,Disque_frein,fragile,31.05,20.8,74.0,1.43,2.8,1,0,120,Normal,0,none,42.5,1434,175,L,AI4I_2020_real,,,,,,
2025-03-18 19:25:00,86,USN-ES-02,Madrid,Espagne,LP-A,Carter_boite,standard,30.95,24.62,52.19,4.48,2.87,1,0,116,Normal,0,none,28.3,1725,177,M,AI4I_2020_real,,,,,,
2025-03-18 19:30:00,81,USN-FR-02,Toulouse,France,LP-C,Disque_frein,fragile,31.05,25.51,37.86,3.56,2.81,1,0,110,Normal,0,none,35.7,1668,180,L,AI4I_2020_real,,,,,,
2025-03-18 19:35:00,71,USN-FR-03,Nantes,France,LP-B,Pale_turbine,fragile,30.95,24.53,59.08,3.58,2.34,1,0,106,Normal,0,recommended,43.9,1452,182,L,AI4I_2020_real,,,,,,
2025-03-18 19:40:00,55,USN-ES-01,Barcelone,Espagne,LP-C,Carter_boite,fragile,30.95,21.75,32.08,2.62,3.32,1,0,102,Normal,0,recommended,50.0,1415,184,L,AI4I_2020_real,,,,,,
2025-03-18 19:45:00,69,USN-FR-01,Lyon,France,LP-A,Disque_frein,fragile,30.95,27.78,51.37,2.65,2.91,1,0,98,Normal,0,recommended,25.8,1824,186,L,AI4I_2020_real,,,,,,
2025-03-18 19:50:00,92,USN-FR-02,Toulouse,France,LP-B,Carter_boite,fragile,30.95,12.2,59.52,2.21,2.24,1,0,94,Normal,0,recommended,45.5,1438,188,L,AI4I_2020_real,,,,,,
2025-03-18 19:55:00,71,USN-ES-02,Madrid,Espagne,LP-A,Arbre_moteur,fragile,30.95,26.59,77.86,2.74,2.31,1,0,90,Normal,0,recommended,24.5,1883,190,L,AI4I_2020_real,,,,,,
2025-03-18 20:00:00,52,USN-ES-01,Barcelone,Espagne,LP-B,Carter_boite,fragile,31.05,26.66,46.32,3.35,3.18,1,0,86,Normal,0,recommended,28.9,1735,192,L,AI4I_2020_real,,,,,,
2025-03-18 20:05:00,53,USN-ES-02,Madrid,Espagne,LP-C,Carter_boite,fragile,31.15,24.12,68.25,1.75,2.81,1,0,81,Normal,0,recommended,36.7,1464,194,L,AI4I_2020_real,,,,,,
2025-03-18 20:10:00,97,USN-FR-02,Toulouse,France,LP-A,Axe_roue,standard,31.15,17.36,36.63,2.05,2.93,1,0,77,Normal,0,recommended,40.3,1489,196,M,AI4I_2020_real,,,,,,
2025-03-18 20:15:00,80,USN-ES-02,Madrid,Espagne,LP-B,Axe_roue,standard,31.25,17.82,51.68,2.98,2.49,1,0,71,Normal,0,recommended,38.9,1510,199,M,AI4I_2020_real,,,,,,
2025-03-18 20:20:00,84,USN-FR-02,Toulouse,France,LP-C,Pale_turbine,standard,31.15,19.3,41.16,2.54,2.82,1,1,65,Normal,0,recommended,32.1,1585,202,M,AI4I_2020_real,,,,,,
2025-03-18 20:25:00,75,USN-ES-02,Madrid,Espagne,LP-C,Pale_turbine,fragile,31.25,23.79,54.62,4.28,2.56,2,1,59,Tool_Wear_Failure,1,corrective,35.0,1509,205,L,AI4I_2020_real,,,,,,
2025-03-18 20:30:00,85,USN-FR-02,Toulouse,France,LP-C,Pale_turbine,fragile,31.25,27.1,50.86,4.29,3.19,1,0,469,Normal,0,none,39.1,1568,0,L,AI4I_2020_real,,,,,,
2025-03-18 20:35:00,79,USN-ES-02,Madrid,Espagne,LP-A,Disque_frein,standard,31.15,19.29,78.99,2.34,2.92,1,0,465,Normal,0,none,42.0,1525,2,M,AI4I_2020_real,,,,,,
2025-03-18 20:40:00,62,USN-ES-01,Barcelone,Espagne,LP-A,Pale_turbine,fragile,31.25,27.02,75.87,2.8,2.29,1,0,459,Normal,0,none,33.5,1607,5,L,AI4I_2020_real,,,,,,
2025-03-18 20:45:00,73,USN-ES-01,Barcelone,Espagne,LP-C,Pale_turbine,fragile,31.35,23.97,59.11,4.91,2.83,1,0,454,Normal,0,none,32.9,1670,7,L,AI4I_2020_real,,,,,,
2025-03-18 20:50:00,78,USN-ES-02,Madrid,Espagne,LP-B,Axe_roue,fragile,31.25,21.55,38.83,4.31,2.62,1,0,451,Normal,0,none,38.9,1585,9,L,AI4I_2020_real,,,,,,
2025-03-18 20:55:00,96,USN-ES-02,Madrid,Espagne,LP-A,Carter_boite,fragile,31.25,20.89,57.85,1.86,3.13,1,0,447,Normal,0,none,38.4,1569,11,L,AI4I_2020_real,,,,,,
2025-03-18 21:00:00,67,USN-FR-02,Toulouse,France,LP-A,Pale_turbine,fragile,31.25,24.81,69.6,2.12,3.14,1,0,443,Normal,0,none,43.1,1507,13,L,AI4I_2020_real,,,,,,
2025-03-18 21:05:00,66,USN-FR-02,Toulouse,France,LP-A,Pale_turbine,fragile,31.15,21.94,31.9,1.33,2.84,1,0,439,Normal,0,none,41.5,1452,15,L,AI4I_2020_real,,,,,,
2025-03-18 21:10:00,99,USN-FR-02,Toulouse,France,LP-C,Carter_boite,fragile,31.15,33.62,51.7,3.71,3.46,1,0,435,Normal,0,none,29.8,1590,17,L,AI4I_2020_real,,,,,,
2025-03-18 21:15:00,59,USN-FR-03,Nantes,France,LP-B,Axe_roue,fragile,31.15,15.45,32.13,2.27,2.29,1,0,431,Normal,0,none,56.0,1409,19,L,AI4I_2020_real,,,,,,
2025-03-18 21:20:00,53,USN-ES-02,Madrid,Espagne,LP-A,Axe_roue,fragile,31.15,39.56,42.2,3.15,3.08,1,0,427,Normal,0,none,12.7,2643,21,L,AI4I_2020_real,,,,,,
2025-03-18 21:25:00,72,USN-ES-02,Madrid,Espagne,LP-B,Carter_boite,fragile,31.05,20.35,34.61,4.07,3.21,1,0,424,Normal,0,none,31.7,1644,23,L,AI4I_2020_real,,,,,,
2025-03-18 21:30:00,81,USN-ES-02,Madrid,Espagne,LP-A,Axe_roue,fragile,31.05,17.58,78.03,4.34,2.54,1,0,420,Normal,0,none,37.6,1568,25,L,AI4I_2020_real,,,,,,
2025-03-18 21:35:00,64,USN-ES-02,Madrid,Espagne,LP-A,Axe_roue,robuste,31.05,22.67,38.44,2.3,3.11,1,0,416,Normal,0,none,37.3,1625,27,H,AI4I_2020_real,,,,,,
2025-03-18 21:40:00,53,USN-FR-02,Toulouse,France,LP-B,Arbre_moteur,fragile,31.05,21.41,37.51,1.95,3.03,1,0,406,Normal,0,none,41.4,1482,32,L,AI4I_2020_real,,,,,,
2025-03-18 21:45:00,88,USN-FR-02,Toulouse,France,LP-B,Disque_frein,robuste,30.95,34.13,78.6,4.39,2.95,1,0,402,Normal,0,none,49.6,1397,34,H,AI4I_2020_real,,,,,,
2025-03-18 21:50:00,73,USN-FR-03,Nantes,France,LP-B,Carter_boite,fragile,30.95,19.48,55.8,2.53,2.95,1,0,392,Normal,0,none,50.3,1459,39,L,AI4I_2020_real,,,,,,
2025-03-18 21:55:00,71,USN-FR-02,Toulouse,France,LP-C,Disque_frein,fragile,31.05,15.19,67.9,4.29,2.29,1,0,388,Normal,0,none,44.0,1490,41,L,AI4I_2020_real,,,,,,
2025-03-18 22:00:00,74,USN-ES-02,Madrid,Espagne,LP-B,Carter_boite,fragile,30.95,21.42,46.37,1.6,2.67,1,0,384,Normal,0,none,50.1,1434,43,L,AI4I_2020_real,,,,,,
2025-03-18 22:05:00,82,USN-ES-02,Madrid,Espagne,LP-B,Arbre_moteur,standard,30.95,17.99,56.64,4.65,2.25,1,0,380,Normal,0,none,18.9,2028,45,M,AI4I_2020_real,,,,,,
2025-03-18 22:10:00,95,USN-FR-01,Lyon,France,LP-B,Carter_boite,fragile,31.05,20.02,30.34,2.93,2.84,1,0,374,Normal,0,none,45.9,1464,48,L,AI4I_2020_real,,,,,,
2025-03-18 22:15:00,55,USN-FR-02,Toulouse,France,LP-B,Carter_boite,standard,31.05,24.04,50.44,1.68,2.93,1,0,370,Normal,0,none,23.5,1713,50,M,AI4I_2020_real,,,,,,
2025-03-18 22:20:00,83,USN-FR-01,Lyon,France,LP-B,Carter_boite,standard,31.15,26.69,57.75,3.14,2.63,1,0,363,Normal,0,none,32.1,1624,53,M,AI4I_2020_real,,,,,,
2025-03-18 22:25:00,94,USN-ES-02,Madrid,Espagne,LP-B,Arbre_moteur,fragile,31.05,24.74,55.72,4.48,2.96,1,0,358,Normal,0,none,43.4,1421,56,L,AI4I_2020_real,,,,,,
2025-03-18 22:30:00,97,USN-FR-02,Toulouse,France,LP-B,Axe_roue,robuste,31.05,19.1,50.29,2.56,3.2,1,0,354,Normal,0,none,41.4,1546,58,H,AI4I_2020_real,,,,,,
2025-03-18 22:35:00,69,USN-ES-02,Madrid,Espagne,LP-A,Pale_turbine,fragile,31.05,22.17,69.4,1.71,2.67,1,0,344,Normal,0,none,32.7,1639,63,L,AI4I_2020_real,,,,,,
2025-03-18 22:40:00,84,USN-FR-01,Lyon,France,LP-B,Disque_frein,robuste,30.95,19.89,55.08,3.31,2.43,1,0,340,Normal,0,none,29.6,1696,65,H,AI4I_2020_real,,,,,,
2025-03-18 22:45:00,53,USN-FR-01,Lyon,France,LP-B,Disque_frein,fragile,30.95,14.92,61.81,4.34,2.85,1,0,330,Normal,0,none,39.9,1470,70,L,AI4I_2020_real,,,,,,
2025-03-18 22:50:00,89,USN-ES-01,Barcelone,Espagne,LP-B,Disque_frein,standard,30.95,22.25,39.23,1.49,3.01,1,0,326,Normal,0,none,38.4,1480,72,M,AI4I_2020_real,,,,,,
2025-03-18 22:55:00,78,USN-ES-01,Barcelone,Espagne,LP-B,Pale_turbine,standard,31.05,12.22,73.08,1.17,2.7,1,0,320,Normal,0,none,54.5,1329,75,M,AI4I_2020_real,,,,,,
2025-03-18 23:00:00,61,USN-FR-02,Toulouse,France,LP-B,Axe_roue,fragile,31.05,22.26,48.14,1.23,2.91,1,0,314,Normal,0,none,28.2,1740,78,L,AI4I_2020_real,,,,,,
2025-03-18 23:05:00,60,USN-FR-02,Toulouse,France,LP-A,Arbre_moteur,standard,31.05,19.35,54.11,1.92,2.17,1,0,310,Normal,0,none,28.1,1739,80,M,AI4I_2020_real,,,,,,
2025-03-18 23:10:00,90,USN-FR-02,Toulouse,France,LP-C,Carter_boite,standard,31.05,22.19,47.61,1.03,2.89,1,0,304,Normal,0,none,47.8,1390,83,M,AI4I_2020_real,,,,,,
2025-03-18 23:15:00,52,USN-FR-02,Toulouse,France,LP-B,Carter_boite,fragile,31.05,33.34,74.6,2.71,3.39,1,0,298,Normal,0,none,23.7,1740,86,L,AI4I_2020_real,,,,,,
2025-03-18 23:20:00,96,USN-FR-02,Toulouse,France,LP-A,Axe_roue,standard,30.85,19.28,75.04,3.79,1.61,1,0,295,Normal,0,none,27.1,1844,88,M,AI4I_2020_real,,,,,,
2025-03-18 23:25:00,95,USN-FR-02,Toulouse,France,LP-C,Arbre_moteur,robuste,30.85,10.15,41.21,3.84,2.34,1,0,289,Normal,0,none,53.2,1388,91,H,AI4I_2020_real,,,,,,
2025-03-18 23:30:00,89,USN-FR-02,Toulouse,France,LP-B,Carter_boite,robuste,30.85,20.59,67.64,3.55,2.53,1,0,279,Normal,0,none,43.1,1517,96,H,AI4I_2020_real,,,,,,
2025-03-18 23:35:00,77,USN-FR-01,Lyon,France,LP-A,Arbre_moteur,standard,30.85,20.36,35.14,2.18,2.89,1,0,269,Normal,0,none,42.8,1450,101,M,AI4I_2020_real,,,,,,
2025-03-18 23:40:00,59,USN-FR-01,Lyon,France,LP-C,Axe_roue,fragile,30.85,23.25,31.49,3.94,3.08,1,0,263,Normal,0,none,38.7,1584,104,L,AI4I_2020_real,,,,,,
2025-03-18 23:45:00,89,USN-FR-01,Lyon,France,LP-C,Axe_roue,fragile,30.85,21.82,71.83,3.31,2.96,1,0,259,Normal,0,none,28.7,1720,106,L,AI4I_2020_real,,,,,,
2025-03-18 23:50:00,51,USN-ES-02,Madrid,Espagne,LP-C,Axe_roue,fragile,30.75,21.18,36.56,4.44,2.55,1,0,255,Normal,0,none,31.9,1586,108,L,AI4I_2020_real,,,,,,
2025-03-18 23:55:00,83,USN-FR-03,Nantes,France,LP-C,Carter_boite,standard,30.75,28.42,37.74,2.91,2.36,1,0,251,Normal,0,none,22.5,1901,110,M,AI4I_2020_real,,,,,,
2025-03-19 00:00:00,88,USN-ES-02,Madrid,Espagne,LP-C,Arbre_moteur,fragile,30.85,24.74,60.33,1.72,2.61,1,0,245,Normal,0,none,42.4,1397,113,L,AI4I_2020_real,,,,,,
2025-03-19 00:05:00,83,USN-FR-02,Toulouse,France,LP-A,Disque_frein,fragile,30.85,18.36,70.84,3.54,2.4,1,0,241,Normal,0,none,21.1,2012,115,L,AI4I_2020_real,,,,,,
2025-03-19 00:10:00,98,USN-FR-03,Nantes,France,LP-B,Disque_frein,fragile,30.85,31.08,39.48,1.6,3.1,1,0,237,Normal,0,none,15.0,2354,117,L,AI4I_2020_real,,,,,,
2025-03-19 00:15:00,53,USN-FR-01,Lyon,France,LP-C,Carter_boite,fragile,30.85,24.12,35.71,4.85,2.68,1,0,233,Normal,0,none,35.7,1648,119,L,AI4I_2020_real,,,,,,
2025-03-19 00:20:00,82,USN-FR-01,Lyon,France,LP-A,Pale_turbine,fragile,30.85,18.24,33.87,3.81,2.54,1,0,229,Normal,0,none,30.6,1632,121,L,AI4I_2020_real,,,,,,
2025-03-19 00:25:00,63,USN-ES-01,Barcelone,Espagne,LP-B,Pale_turbine,standard,30.95,28.61,31.24,4.03,3.38,1,0,224,Normal,0,none,46.9,1427,123,M,AI4I_2020_real,,,,,,
2025-03-19 00:30:00,71,USN-FR-02,Toulouse,France,LP-A,Axe_roue,fragile,30.95,17.13,35.82,3.72,2.7,1,0,218,Normal,0,none,48.0,1452,126,L,AI4I_2020_real,,,,,,
2025-03-19 00:35:00,54,USN-FR-02,Toulouse,France,LP-A,Arbre_moteur,fragile,30.85,19.6,77.13,1.39,3.33,1,0,215,Normal,0,none,46.0,1416,128,L,AI4I_2020_real,,,,,,
2025-03-19 00:40:00,67,USN-ES-01,Barcelone,Espagne,LP-C,Disque_frein,fragile,30.75,21.1,34.76,2.86,3.69,1,0,211,Normal,0,none,62.9,1310,130,L,AI4I_2020_real,,,,,,
2025-03-19 00:45:00,92,USN-ES-02,Madrid,Espagne,LP-B,Axe_roue,robuste,30.85,16.74,59.88,3.61,2.91,1,0,207,Normal,0,none,39.8,1408,132,H,AI4I_2020_real,,,,,,
2025-03-19 00:50:00,54,USN-ES-01,Barcelone,Espagne,LP-A,Carter_boite,standard,30.75,14.1,76.05,1.92,2.77,1,0,197,Normal,0,none,34.4,1668,137,M,AI4I_2020_real,,,,,,
2025-03-19 00:55:00,70,USN-FR-02,Toulouse,France,LP-B,Pale_turbine,fragile,30.75,19.55,61.39,3.72,2.51,1,0,191,Normal,0,none,36.8,1551,140,L,AI4I_2020_real,,,,,,
2025-03-19 01:00:00,62,USN-FR-01,Lyon,France,LP-C,Carter_boite,robuste,30.75,26.36,31.64,4.28,2.6,1,0,187,Normal,0,none,36.0,1517,142,H,AI4I_2020_real,,,,,,
2025-03-19 01:05:00,76,USN-ES-01,Barcelone,Espagne,LP-B,Arbre_moteur,robuste,30.65,20.27,59.82,2.1,2.52,1,0,178,Normal,0,none,35.8,1570,147,H,AI4I_2020_real,,,,,,
2025-03-19 01:10:00,95,USN-FR-03,Nantes,France,LP-C,Arbre_moteur,fragile,30.65,15.74,75.15,1.8,2.92,1,0,168,Normal,0,none,53.3,1428,152,L,AI4I_2020_real,,,,,,
2025-03-19 01:15:00,86,USN-FR-01,Lyon,France,LP-A,Arbre_moteur,fragile,30.65,25.65,46.13,4.53,2.93,1,0,164,Normal,0,none,40.0,1503,154,L,AI4I_2020_real,,,,,,
